ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
1741	cosine	24.0	6.0	2.0	28.958373922033516	5.5759303476401785	82.0	90.0	45.5338437758	17.5246381907	28.009205585100002	2.59827582632	1.2032926291	0.3088569283768125	0.017238887161647662	1.1377665526687457	0.3756243756243756	0.35356651529034516	0.6613339539704329
1742	cosine	24.0	22.0	0.0	7877.696427217768	753.9916418154685	92.0	52.0	9776.8570802	6932.95663873	2843.90044147	1.41020023486	1.1124609156	0.4015284536131361	0.002990056441086245	0.19734372511169215	0.1068931068931069	0.09420594605064206	0.3284372938166238
1743	cosine	24.0	16.0	18.0	4.855394671698551	0.5233363098886328	64.0	48.0	7.363929817839999	4.74157110792	2.6223587099200003	1.5530569193700001	1.0	0.29489655714641644	0.02175056054478396	1.4355369959557414	0.43356643356643354	0.41392263240032096	0.6866851113298932
1744	cosine	24.0	6.0	4.0	4.8272949022590765	0.08709817813978186	54.0	48.0	5.11885592026	4.74157110792	0.37728481233499994	1.07956957805	1.00477044698	0.27628104606408443	0.029283870410006917	1.9327354470604567	0.5124875124875125	0.5008702804720535	0.700365051202771
1745	cosine	24.0	22.0	20.0	75.05151939836297	14.048856081939402	56.0	58.0	105.556118806	49.8088541892	55.7472646168	2.11922399189	1.31587028651	0.19523860588528635	0.09067556890797256	5.984587547926188	0.8641358641358642	0.8641358641358642	0.9181579575280362
1746	cosine	24.0	16.0	20.0	4.944229064129903	0.15734552851470554	80.0	92.0	5.341422644730001	4.77485082574	0.5665718189819999	1.1186574910200002	1.03579093494	0.26473451003726783	0.034964025382031784	2.3076256752140982	0.5514485514485514	0.5514485514485514	0.7301827827199702
1747	cosine	24.0	0.0	4.0	4.990628573047783	0.28246839101654875	92.0	56.0	6.1569332245899995	4.74157110792	1.41536211667	1.29850066243	1.00947055164	0.26154605694066657	0.03668290960514206	2.421072033939376	0.5814185814185814	0.572922413097305	0.7478347641004145
1748	cosine	24.0	14.0	16.0	7.255031263917623	1.078525845563148	52.0	80.0	10.9401817575	5.87732627816	5.0628554793500005	1.86142154438	1.0532981931799998	0.32477853075510776	0.013093115992743426	0.8641456555210661	0.3096903096903097	0.29113800248668614	0.5990936533192512
1749	cosine	24.0	12.0	8.0	9.263129594773998	1.3700244669961654	94.0	80.0	13.4917751049	7.174497386410001	6.317277718530001	1.8805185058000002	1.1456119362000001	0.32661925032082	0.012674565641969046	0.8365213323699571	0.30569430569430567	0.28439787121869703	0.5883672088438421
1750	cosine	24.0	14.0	12.0	4.855463784294773	0.4516781002786456	92.0	48.0	6.99628464354	4.74157110792	2.25471353562	1.4755203463799997	1.0	0.3165378071293393	0.015116565805866266	0.9976933431871736	0.3436563436563437	0.3225428227231799	0.6352822359880325
1751	cosine	24.0	20.0	8.0	7.812921409082429	1.3079607295441686	52.0	74.0	11.7700185733	6.35305776347	5.416960809830001	1.85265410949	1.14834907532	0.22140824365840656	0.06478949779875749	4.276106854717995	0.7532467532467533	0.7532467532467533	0.8566330096859269
1752	cosine	24.0	0.0	22.0	5.385348232644897	0.43034212011011136	72.0	94.0	6.68578520102	4.9855782163599995	1.70020698467	1.3410250347900001	1.0457935303299999	0.20260610044699529	0.0827141103030547	5.4591312800016105	0.8431568431568431	0.8407397752816452	0.9103795429376824
1754	cosine	24.0	14.0	16.0	4.7418289121711945	0.0012363857503607453	62.0	48.0	4.74775840993	4.74157110792	0.00618730200684	1.00130490546	1.0	0.2812664582377089	0.027080018238333583	1.7872812037300163	0.4905094905094905	0.4770059590389153	0.6866851113298932
1755	cosine	24.0	18.0	16.0	242.36266908604648	51.126433290799135	90.0	60.0	361.588481851	161.041699072	200.546782779	2.24530965541	1.27185910401	0.4769932488777799	0.0005463493182082268	0.036059055001742966	0.015984015984015984	0.015984015984015984	0.09564406884981048
1756	cosine	24.0	18.0	16.0	4.7438140505627135	0.010756775026548713	90.0	48.0	4.79540173132	4.74157110792	0.0538306234033	1.0113529086	1.0	0.28179664995845805	0.02685400529940493	1.7723643497607255	0.4905094905094905	0.4744894859395955	0.6866851113298932
1757	cosine	24.0	10.0	6.0	5.837014423035619	1.0772577676566844	82.0	92.0	9.1581455289	4.7458312654000006	4.4123142635	1.92972421832	1.1465687350700002	0.4395869822638583	0.0013087389029084813	0.08637676759195978	0.04895104895104895	0.04869796830037982	0.22235005168475724
1758	cosine	24.0	4.0	6.0	4.790581546268964	0.1252237336232527	52.0	48.0	5.228633235019999	4.74157110792	0.487062127094	1.10272167516	1.0	0.4598756820558325	0.0008210707953212184	0.054190672491200416	0.029970029970029972	0.029970029970029972	0.1576799305028165
1759	cosine	24.0	0.0	12.0	4.7450029265905584	0.01645842415820057	72.0	48.0	4.823934755990001	4.74157110792	0.0823636480716	1.0173705394700001	1.0	0.2812664582377089	0.027080018238333583	1.7872812037300163	0.4905094905094905	0.4770059590389153	0.6866851113298932
1760	cosine	24.0	10.0	0.0	4.742201378975229	0.0030226737905334057	58.0	48.0	4.75669761322	4.74157110792	0.015126505303700001	1.0031901884299999	1.0	0.2812664582377089	0.027080018238333583	1.7872812037300163	0.4905094905094905	0.4770059590389153	0.6866851113298932
1761	cosine	24.0	8.0	0.0	4.741734996869648	0.0007859837866839043	56.0	48.0	4.74550444269	4.74157110792	0.0039333347697299995	1.0008295425	1.0	0.2812664582377089	0.027080018238333583	1.7872812037300163	0.4905094905094905	0.4770059590389153	0.6866851113298932
1762	cosine	24.0	20.0	18.0	18.927552708011927	3.0746444279712364	92.0	88.0	28.291008538099998	15.370434230399999	12.920574307699999	1.8406121853200001	1.16490446187	0.3985918331994505	0.003178592823322213	0.20978712633926605	0.10789210789210789	0.09887781704488938	0.33762609527528803
1763	cosine	24.0	0.0	20.0	100.94493499125556	15.973432994906945	80.0	92.0	128.316564659	51.96838119939999	76.3481834592	2.469127606	1.19234618334	0.4502335488976196	0.0010270190491667851	0.06778325724500782	0.03996003996003996	0.03996003996003996	0.1922077922077922
1764	cosine	24.0	8.0	10.0	121.03106631185987	15.993201168767305	54.0	50.0	163.256777686	95.4678414807	67.78893620550001	1.71007090088	1.14670424768	0.29101603518750224	0.023169067299739072	1.5291584417827788	0.45854145854145856	0.4315124275600543	0.6866851113298932
1765	cosine	24.0	18.0	8.0	400.3172744749971	88.30662538142721	92.0	56.0	685.16321893	244.98538043	440.17783849999995	2.7967514540200002	1.22086918215	0.5835343731396863	3.23628176936466e-05	0.0021359459677806752	0.001998001998001998	0.001998001998001998	0.01981523631008167
1766	cosine	24.0	8.0	16.0	1491.6304201395915	224.3453355489761	80.0	64.0	2008.44486384	1121.31819688	887.126666963	1.7911462325599998	1.21048016877	0.4853236378513298	0.0004460207115501192	0.029437366962307875	0.014985014985014986	0.014985014985014986	0.09106054295558669
1767	cosine	24.0	8.0	10.0	370.8859324881428	61.09049723770902	92.0	60.0	508.32733512199997	283.55769714900003	224.769637973	1.7926769057299998	1.26865927838	0.3499559916811736	0.008291978169918663	0.5472705592146317	0.22777222777222778	0.20787369589947116	0.5044351270915952
1768	cosine	24.0	0.0	8.0	158.24265511605313	42.4829474893955	92.0	68.0	282.762645111	104.428878475	178.33376663599998	2.7077054665400007	1.3350492958700002	0.16977059562198815	0.12256654833167985	8.08939218989087	0.932067932067932	0.932067932067932	0.9567792463630926
1769	cosine	24.0	10.0	0.0	4.742649318221053	0.005170914946189947	58.0	48.0	4.767448155119999	4.74157110792	0.025877047203500002	1.0054574837399999	1.0	0.2812664582377089	0.027080018238333583	1.7872812037300163	0.4905094905094905	0.4770059590389153	0.6866851113298932
1770	cosine	24.0	12.0	6.0	377.16593312287364	49.861253234605634	86.0	78.0	473.611871067	298.840639914	174.771231153	1.5848308690600001	1.2189632931799999	0.6374011242825944	6.395283351575014e-06	0.00042208870120395096	0.00042208870120395096	0.00042208870120395096	0.009938893569165672
1771	cosine	24.0	20.0	2.0	723.6402867849869	154.21763442842766	92.0	56.0	1062.38398042	484.84147578	577.542504637	2.1911986360299998	1.44563285553	0.5809451748040044	3.48717065965283e-05	0.002301532635370868	0.001998001998001998	0.001998001998001998	0.01981523631008167
1772	cosine	24.0	20.0	0.0	763.3354010843132	176.54061011268257	92.0	52.0	1187.19552194	483.65553226599997	703.539989677	2.4546302952000003	1.39964389618	0.5683275945101101	4.996140102045007e-05	0.0032974524673497047	0.001998001998001998	0.001998001998001998	0.01981523631008167
1773	cosine	24.0	0.0	8.0	431.8967421902098	85.09539946604852	48.0	56.0	564.11252375	273.32116203	290.79136172	2.0639182109400003	1.4207261403100002	0.7455143546878609	1.664478576563166e-07	1.0985558605316895e-05	1.0985558605316895e-05	1.0985558605316895e-05	0.0009274154107602794
1774	cosine	24.0	20.0	14.0	335.4102192271956	59.14969557046929	92.0	62.0	477.888151026	230.373272242	247.514878785	2.07440796572	1.28369195032	0.6349147581960108	6.912067825027921e-06	0.00045619647645184284	0.00045619647645184284	0.00045619647645184284	0.01041209791419168
1775	cosine	24.0	18.0	0.0	404.2014514769112	82.7730375357324	90.0	78.0	649.229431237	311.229917828	337.99951341	2.0860122824	1.2848605381799998	0.29101603518750224	0.023169067299739072	1.5291584417827788	0.45854145854145856	0.4315124275600543	0.6866851113298932
1776	cosine	24.0	6.0	2.0	4.745257332899263	0.0133249546987312	78.0	48.0	4.8041634602	4.74157110792	0.062592352277	1.01320076212	1.0	0.22764931862839705	0.05955849006808742	3.93086034449377	0.7212787212787213	0.7212787212787213	0.8359106374118884
1777	cosine	24.0	14.0	10.0	19.651288407132714	3.3799164549149667	52.0	92.0	26.3618255649	11.947889036	14.4139365289	2.2064002674900003	1.09048501404	0.1538554437923504	0.1461025192525654	9.642766270669316	0.968031968031968	0.9659473486088725	0.9801328634241429
1778	cosine	24.0	22.0	16.0	216.05901141818214	49.35841716336145	94.0	84.0	310.063145797	141.268002507	168.79514329	2.19485757775	1.46840080546	0.6324213295334732	7.470176580264522e-06	0.0004930316542974584	0.0004930316542974584	0.0004930316542974584	0.010891874341513647
1779	cosine	24.0	14.0	16.0	4.74358704663105	0.009510060651345723	62.0	48.0	4.7891898322	4.74157110792	0.0476187242761	1.0100428156	1.0	0.40216623121186	0.0029504664285292053	0.1947307842829276	0.1028971028971029	0.09321620535451787	0.3284372938166238
1780	cosine	24.0	12.0	20.0	707.7775387881818	104.45544658795622	76.0	68.0	996.198139107	536.9539746830001	459.244164425	1.85527658995	1.26182277607	0.5321539880833617	0.00013466915543836823	0.008888164258932305	0.003996003996003996	0.003996003996003996	0.03349465547856969
1781	cosine	24.0	20.0	4.0	8.609568726752704	0.5209307551040671	64.0	48.0	10.2194421367	7.093661619500001	3.12578051718	1.44064415317	1.0416176412	0.3192923928500169	0.014412173665151762	0.9512034619000164	0.33766233766233766	0.3118240689218734	0.6208680679629414
1782	cosine	24.0	6.0	20.0	1376.2083464494299	622.0079659736786	56.0	92.0	2785.79147862	498.137376207	2287.65410241	5.59241609178	2.0407900791999998	0.4615663313770512	0.0007891434326405707	0.05208346655427768	0.027972027972027972	0.027972027972027972	0.1501365587202497
1783	cosine	24.0	20.0	2.0	23.05282718644763	4.284154754160331	94.0	74.0	40.4022420729	17.4635837624	22.938658310500003	2.31351380235	1.12603027715	0.3603330831062813	0.006815453874930347	0.4498199557454029	0.18181818181818182	0.1791372283062196	0.4646170530880909
1784	cosine	24.0	20.0	22.0	4.761230822468073	0.09159351774793116	56.0	48.0	5.200398781880001	4.74157110792	0.458827673956	1.0967670131899998	1.0	0.2259923073527843	0.06091393309662434	4.020319584377207	0.7242757242757243	0.7242757242757243	0.8362068138656026
1785	cosine	24.0	18.0	6.0	99.22512115068862	15.9929277693245	66.0	56.0	134.072569813	69.05641188220001	65.0161579313	1.94149342775	1.22208422225	0.6349147581960108	6.912067825027921e-06	0.00045619647645184284	0.00045619647645184284	0.00045619647645184284	0.01041209791419168
1786	cosine	24.0	12.0	8.0	52.95210617177677	21.231191607946663	66.0	56.0	91.84173714059999	16.8587288853	74.98300825529999	5.4477260869199995	1.64857845021	0.3003844378803032	0.019870236247885833	1.3114355923604648	0.4065934065934066	0.38962348903158756	0.6866851113298932
1787	cosine	24.0	12.0	10.0	8.339821671434978	0.7066873200553881	64.0	90.0	10.762164851	7.06340418242	3.69876066856	1.52365128386	1.0490109435	0.2320760786938309	0.05605319139859437	3.699510632307229	0.7152847152847153	0.7152847152847153	0.8359106374118884
1788	cosine	24.0	20.0	14.0	173.10465297419873	42.26645643235271	94.0	82.0	283.478325494	130.21154441	153.266781084	2.17705985117	1.4039385142700003	0.2458918427695533	0.046150848215558565	3.0459559822268667	0.6483516483516484	0.6483516483516484	0.8032777604800589
1789	cosine	24.0	14.0	10.0	4.916329429569361	0.24509652979308336	86.0	82.0	5.780824249069999	4.74157110792	1.03925314115	1.2191790690200002	1.03868328246	0.2564257396539173	0.03958738267049287	2.6127672562525293	0.5944055944055944	0.5944055944055944	0.7628937154799224
1790	cosine	24.0	16.0	8.0	31475.365635551636	5747.377388661359	68.0	76.0	42861.2685307	22316.3499982	20544.9185325	1.92062181021	1.27839598029	0.6397447953494803	5.942072195426204e-06	0.00039217676489812953	0.00039217676489812953	0.00039217676489812953	0.009425245316559073
1791	cosine	24.0	22.0	0.0	30.115395269412677	5.848791228830876	70.0	58.0	45.02966477	19.5578298034	25.4718349667	2.30238555212	1.24696785502	0.15103363851503282	0.15057309273890354	9.937824120767637	0.975024975024975	0.9698358381341016	0.9815410130358212
1794	cosine	24.0	20.0	22.0	4.794249626598429	0.1326737498243888	76.0	48.0	5.22790505314	4.74157110792	0.486333945217	1.10256810119	1.0016325946100002	0.2483157847718108	0.044567945790078806	2.941484422145201	0.6313686313686314	0.6313686313686314	0.7933979204075668
1795	cosine	24.0	20.0	0.0	16.719126909340652	1.846424814462088	68.0	48.0	23.9897080096	14.121959670499999	9.86774833911	1.69875205491	1.0789350230299999	0.4945188160023035	0.0003552652212127665	0.023447504600042596	0.01098901098901099	0.01098901098901099	0.07214098237720286
1796	cosine	24.0	2.0	4.0	6.446406201645943	1.6733308943622494	50.0	84.0	11.4356341043	4.96163508006	6.473999024269999	2.30481160339	1.05588423594	0.27628104606408443	0.029283870410006917	1.9327354470604567	0.5124875124875125	0.5008702804720535	0.700365051202771
1797	cosine	24.0	14.0	16.0	5.355680132356387	0.7712768960692843	62.0	88.0	7.975965508110001	4.835882880430001	3.14008262768	1.64932975122	1.10042021183	0.3173972005106735	0.014893695995628084	0.9829839357114536	0.3436563436563437	0.3191751891466582	0.6309777157243972
1798	cosine	24.0	14.0	0.0	158.94875223135912	97.77219512945463	62.0	50.0	488.26112532199994	45.9783520972	442.282773225	10.619369835	2.31082821045	0.5562458394090233	7.0028555338298e-05	0.004621884652327668	0.001998001998001998	0.001998001998001998	0.01981523631008167
1799	cosine	24.0	8.0	4.0	4.942881057888474	0.0897139503112416	66.0	52.0	5.16929804746	4.74157110792	0.427726939541	1.0902078509	1.02038671362	0.28678214963942217	0.02480479690358193	1.6371165956364075	0.4675324675324675	0.4510554763659938	0.6866851113298932
1800	cosine	24.0	14.0	16.0	210.87618850855938	47.06561066671847	62.0	94.0	301.278917109	115.19211790899999	186.08679919999997	2.61544732902	1.31414303452	0.2878718795329364	0.024374796195956446	1.6087365489331251	0.4675324675324675	0.4459922508412378	0.6866851113298932
1801	cosine	24.0	20.0	22.0	4.7528847502605025	0.048214639706460866	90.0	48.0	4.9832646680699995	4.74157110792	0.24169356014899998	1.0509733070799998	1.0	0.3691207686762144	0.00575197135206346	0.3796301092361883	0.15884115884115885	0.1572549627500277	0.4319671151169092
1802	cosine	24.0	12.0	20.0	7.8431997737088075	0.9396125988039042	82.0	88.0	10.968505871400001	6.17377492441	4.79473094696	1.77662872483	1.0602968095799998	0.3266324478580633	0.012671607032707451	0.8363260641586918	0.30569430569430567	0.2843499131263038	0.5883672088438421
1803	cosine	24.0	16.0	14.0	21.34206038876833	4.950721830000491	72.0	86.0	36.1646772981	16.997869818599998	19.1668074795	2.12760055725	1.16439410236	0.4945491263770959	0.00035499671505080416	0.023429783193353083	0.01098901098901099	0.01098901098901099	0.07214098237720286
1804	cosine	24.0	2.0	4.0	5.169853344039928	0.10619726901891847	74.0	92.0	5.46008088837	4.939275766780001	0.520805121587	1.10544159633	1.0137142902	0.28364854062579337	0.026076893629423867	1.7210749795419755	0.48451548451548454	0.4657352428529815	0.6866851113298932
1805	cosine	24.0	8.0	18.0	4.8856699976891145	0.5042207950066614	70.0	92.0	7.24034715141	4.742530984519999	2.4978161668900003	1.5266842061800001	1.0019191916299999	0.2458918427695533	0.046150848215558565	3.0459559822268667	0.6483516483516484	0.6483516483516484	0.8032777604800589
1806	cosine	24.0	8.0	6.0	5.119543795642053	0.8172040498298362	82.0	92.0	9.02924034009	4.82358474059	4.2056555995	1.87189420849	1.01082127605	0.2468110678172488	0.045545334243770864	3.0059920600888765	0.6453546453546454	0.6453546453546454	0.8031451084491188
1807	cosine	24.0	18.0	12.0	6.724925681196768	0.6290712328065264	90.0	56.0	8.58610857227	6.12720304655	2.45890552572	1.40130961991	1.02045768581	0.5641366272386181	5.6211064085757494e-05	0.003709930229659995	0.001998001998001998	0.001998001998001998	0.01981523631008167
1808	cosine	24.0	22.0	2.0	27.209581581593774	2.8899886939222776	60.0	50.0	34.3309032359	22.482567983600003	11.8483352523	1.5270009752	1.0842027379	0.3425699029379473	0.009507450577690748	0.6274917381275893	0.24975024975024976	0.23029712959307178	0.5269110689152864
1809	cosine	24.0	6.0	8.0	4.760184028265655	0.08926443013023268	54.0	48.0	5.18828119619	4.74157110792	0.446710088274	1.09421140759	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173	0.4905094905094905	0.4795126127627076	0.6866851113298932
1811	cosine	24.0	0.0	12.0	4.797586083153361	0.268638383997369	72.0	48.0	6.0859305135	4.74157110792	1.3443594055799999	1.28352615093	1.0	0.2812664582377089	0.027080018238333583	1.7872812037300163	0.4905094905094905	0.4770059590389153	0.6866851113298932
1812	cosine	24.0	8.0	10.0	4.8793248518744505	0.33625895390803745	80.0	78.0	6.1755801407	4.74211830763	1.4334618330700002	1.30228301786	1.02087666608	0.20997359500870416	0.07529048637923798	4.969172101029708	0.8141858141858141	0.8123702912637377	0.8959875946329818
1813	cosine	24.0	4.0	6.0	6.550615846231184	0.7306065010520962	50.0	92.0	9.54548379906	5.85174061587	3.69374318318	1.63122127682	1.0203483691600002	0.1731361222001596	0.11795090932869162	7.784760015693648	0.9270729270729271	0.9270729270729271	0.9548718661018126
1815	cosine	24.0	4.0	6.0	74063.60998833094	1579.5848084116349	48.0	78.0	74971.6950875	68675.4537541	6296.24133338	1.0916811027700002	1.0356818928	0.3448497474475031	0.009116636495550898	0.6016980087063593	0.23576423576423577	0.22319885861919145	0.5209536244488943
1816	cosine	24.0	16.0	14.0	4.870150050914755	0.4409956702669589	88.0	48.0	6.80406697304	4.74157110792	2.06249586512	1.43498153211	1.0	0.4150972951140824	0.0022432462206047506	0.14805425055991353	0.08191808191808192	0.07496523971251301	0.28718302657979333
1817	cosine	24.0	22.0	4.0	5.519898054167258	0.4343281017485073	70.0	92.0	7.2135487545200005	4.97454098513	2.23900776939	1.45009334049	1.0153903433700002	0.22387167774541425	0.06268366142713093	4.137121654190641	0.7492507492507493	0.7492507492507493	0.8561105408981152
1818	cosine	24.0	20.0	14.0	20.39195427099452	10.316851925315186	92.0	62.0	54.5075381128	12.033199838900002	42.4743382738	4.52976256045	1.2848172535	0.5615142081155471	6.0489268477871875e-05	0.003992291719539545	0.001998001998001998	0.001998001998001998	0.01981523631008167
1819	cosine	24.0	10.0	0.0	4.780218765228134	0.14532568974261462	84.0	48.0	5.464205714809999	4.74157110792	0.722634606892	1.15240404297	1.0	0.2975243190155476	0.020832239015090955	1.374927774996003	0.4255744255744256	0.40219990018099255	0.6866851113298932
1820	cosine	24.0	16.0	18.0	4.7598851936099695	0.06813793709926301	64.0	48.0	5.06829706535	4.74157110792	0.326725957427	1.06890668725	1.0	0.2289342732478151	0.058523755295498366	3.862567849502892	0.7172827172827173	0.7172827172827173	0.8359106374118884
1821	cosine	24.0	6.0	8.0	4.782295887029633	0.19530917942956869	78.0	48.0	5.71896580653	4.74157110792	0.977394698609	1.20613308888	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173	0.4905094905094905	0.4795126127627076	0.6866851113298932
1822	cosine	24.0	14.0	20.0	6477.7908549175545	866.1744010228418	56.0	92.0	7623.37223948	4359.48145695	3263.89078253	1.7486878462	1.16114099987	0.6691583491586518	2.3130354995547187e-06	0.00015266034297061146	0.00015266034297061146	0.00015266034297061146	0.004984778718512968
1823	cosine	24.0	6.0	8.0	765.1391113731643	74.75612853889582	92.0	56.0	930.257652977	644.002135445	286.255517532	1.4444946713299998	1.1188918921	0.3764247703898132	0.0049829585260236006	0.3288752627175577	0.14585414585414586	0.14070746139546889	0.4094200819478208
1824	cosine	24.0	2.0	4.0	6.138714456959369	1.0456858085079055	50.0	86.0	10.3142903953	4.77076686757	5.543523527740001	2.16197745176	1.04090870734	0.2320760786938309	0.05605319139859437	3.699510632307229	0.7152847152847153	0.7152847152847153	0.8359106374118884
1825	cosine	24.0	0.0	22.0	325.8710396964745	75.2938852505516	56.0	70.0	497.95709167800004	175.69308234099998	322.264009337	2.83424415488	1.27694726065	0.4236309372982628	0.0018647196863375267	0.12307149929827675	0.06993006993006994	0.06467739790546355	0.2618327358571594
1826	cosine	24.0	22.0	0.0	1767.0262011084646	231.73430098815288	92.0	56.0	2557.22525133	1467.47023434	1089.75501699	1.7426079190500001	1.13958779516	0.5166614495546454	0.00020229463209117343	0.01335144571801745	0.005994005994005994	0.005994005994005994	0.045048701298701296
1827	cosine	24.0	2.0	0.0	468.80352517985375	60.02949236442478	94.0	90.0	609.123298585	324.126732061	284.996566524	1.8792751054900003	1.16205735292	0.29101603518750224	0.023169067299739072	1.5291584417827788	0.45854145854145856	0.4315124275600543	0.6866851113298932
1828	cosine	24.0	12.0	18.0	366.0987270571486	43.95021491024468	60.0	92.0	465.029698094	299.769157838	165.260540257	1.5512926728299998	1.17728078762	0.4688927810814488	0.0006635662708367486	0.04379537387522541	0.02097902097902098	0.02097902097902098	0.11850209411185021
1829	cosine	24.0	8.0	6.0	334.1105389716609	59.89182520376584	82.0	94.0	454.917630438	197.175816209	257.741814229	2.30716747715	1.20103923834	0.4383659264216807	0.0013452089331977713	0.0887837895910529	0.05094905094905095	0.04978437550261699	0.22421554247248562
1830	cosine	24.0	12.0	8.0	13.807351277997006	2.8216481186598705	60.0	62.0	22.365871609699997	8.19201422424	14.1738573855	2.73020419612	1.2730247152299998	0.2857315384715079	0.02522536779313009	1.6648742743465863	0.46853146853146854	0.4559577414357564	0.6866851113298932
1831	cosine	24.0	10.0	12.0	370.9928574141552	47.12082745598564	94.0	66.0	464.86357830699995	299.597934196	165.265644111	1.55162477857	1.2098117613400001	0.19523860588528635	0.09067556890797256	5.984587547926188	0.8641358641358642	0.8641358641358642	0.9181579575280362
1832	cosine	24.0	22.0	0.0	4.762745060221764	0.05603276337302147	62.0	48.0	4.91497571121	4.74157110792	0.173404603288	1.03657112787	1.0	0.32392230720565746	0.01329184413596562	0.8772617129737309	0.3096903096903097	0.294307761925364	0.6034780899555012
1833	cosine	24.0	16.0	18.0	69.39923409927236	14.079170952101407	86.0	48.0	106.39652639299999	47.182229938599995	59.214296454700005	2.25501267176	1.30361092757	0.2444863695702899	0.04708914730013715	3.107883721809052	0.6483516483516484	0.6483516483516484	0.8032777604800589
1834	cosine	24.0	4.0	2.0	121.23880697445429	11.487942626136045	84.0	92.0	138.32148693	86.2816723703	52.03981455939999	1.6031386867	1.10494874366	0.2541785623789577	0.040919829260890266	2.7007087312187577	0.6153846153846154	0.609291438499373	0.7772065699029258
1835	cosine	24.0	18.0	22.0	769.711803070839	148.90095561540042	62.0	72.0	1144.64118098	523.629794599	621.0113863830001	2.18597412292	1.38881775764	0.6888233532193132	1.2044350469880143e-06	7.949271310120896e-05	7.949271310120896e-05	7.949271310120896e-05	0.003253187808435174
1836	cosine	24.0	14.0	2.0	384.6531386688536	40.424907794583405	62.0	76.0	486.97091685199996	309.990736379	176.980180473	1.57092086861	1.13877728983	0.6520232687112393	4.02666755176851e-06	0.0002657600584167217	0.0002657600584167217	0.0002657600584167217	0.007394127302647445
1837	cosine	24.0	20.0	8.0	205.31342322968217	54.03649766388322	68.0	56.0	303.048714774	95.862740056	207.18597471799998	3.16127741182	1.5123027442599999	0.6716150332362426	2.133990632934125e-06	0.00014084338177365225	0.00014084338177365225	0.00014084338177365225	0.00477766445553026
1838	cosine	24.0	0.0	2.0	306.1809494383658	39.230038245534224	56.0	76.0	431.255783156	239.00166433799998	192.254118819	1.8044049373099997	1.14660723487	0.3425884971194647	0.00950420479882428	0.6272775167224026	0.24975024975024976	0.23023859562824234	0.5269110689152864
1839	cosine	24.0	18.0	10.0	53.676276523409044	4.6158962532177785	66.0	72.0	63.5155851216	45.5914582923	17.9241268293	1.39314660028	1.13078250065	0.3192923928500169	0.014412173665151762	0.9512034619000164	0.33766233766233766	0.3118240689218734	0.6208680679629414
1840	cosine	24.0	18.0	20.0	252.5814847214724	51.788445209929954	62.0	92.0	446.408787581	167.402048286	279.006739295	2.66668653192	1.21357389937	0.3026345400218049	0.01914015380521608	1.2632501511442609	0.4005994005994006	0.37986891133288586	0.6866851113298932
1841	cosine	24.0	12.0	16.0	4.747105578216967	0.014710096008125681	54.0	48.0	4.79060791013	4.74157110792	0.049036802212800004	1.01034188903	1.0	0.3970288078950205	0.003283244922522952	0.21669416488651486	0.1088911088911089	0.10144250137659472	0.3420436565693431
1842	cosine	24.0	18.0	16.0	306.1839712401686	60.659166274489536	90.0	76.0	399.80778718	176.93293275599999	222.874854424	2.25965726647	1.40698953178	0.3808550746853591	0.004562440916140081	0.3011211004652454	0.13986013986013987	0.13136675596742084	0.3935024311685186
1843	cosine	24.0	12.0	18.0	6.935464138357152	0.9901112926547628	72.0	92.0	9.37639412112	5.63186770939	3.7445264117300003	1.6648818127399998	1.2104356312	0.3516695858110866	0.008030305253720312	0.5300001467455406	0.2127872127872128	0.20290729405453	0.499617763230154
1844	cosine	24.0	4.0	14.0	1518.703054639017	186.70498040313743	94.0	88.0	2023.09286977	1246.58257627	776.510293497	1.62291123611	1.13648470305	0.4280705106999909	0.0016916648062024323	0.11164987720936057	0.06293706293706294	0.059826912481044436	0.25183283994881916
1846	cosine	24.0	22.0	8.0	10.120876864848967	1.4845278417095846	94.0	56.0	13.881780125799999	7.01296604289	6.868814082949999	1.9794449368400002	1.0676562546100001	0.6007688757606063	1.953828902597171e-05	0.0012895270757141328	0.0012895270757141328	0.0012895270757141328	0.01981523631008167
1847	cosine	24.0	16.0	20.0	5.042235424990724	0.08872345956864129	52.0	92.0	5.28891155253	4.86697819139	0.42193336114299995	1.08669308646	1.01309369469	0.2132583553077991	0.07214917198900778	4.761845351274514	0.7922077922077922	0.7922077922077922	0.883098384745318
1848	cosine	24.0	16.0	8.0	8.563853610767419	1.7849887830756024	90.0	80.0	13.9911594575	6.45126274325	7.539896714239999	2.16874742424	1.08672405903	0.20589487666420056	0.07933490765510037	5.236103905236624	0.8241758241758241	0.8241758241758241	0.9009530755257996
1850	cosine	24.0	12.0	6.0	5.5394892681380625	0.18734863526733128	84.0	92.0	6.094948371749999	5.19111900354	0.903829368215	1.17411070091	1.01889865324	0.2344463905407244	0.05424431461757581	3.5801247647600034	0.6953046953046953	0.6953046953046953	0.8301174720267799
